Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
0.916666667,CNR4395882254,Success,CID135529,Auto,Ramamurthy Nagar,Jayanagar,217,145,,,No,,281,Cash,2,4.8,4.7,
0.693055556,CNR2904644602,Success,CID125869,eBike,Indiranagar,Varthur,231,110,,,No,,422,Cash,26,4.6,4.8,
0.895138889,CNR5698781178,Success,CID142841,Prime Plus,JP Nagar,Devanahalli,224,25,,,No,,456,Cash,20,3,4.4,
0.525694444,CNR5656596719,Canceled by Driver,CID533857,eBike,Kammanahalli,Indiranagar,,,,Customer was coughing/sick,,,332,,0,,,
0.794444444,CNR5163916188,Success,CID189965,Bike,Shantinagar,Padmanabhanagar,147,120,,,No,,291,Cash,24,3.5,3.5,
0.245833333,CNR3590679564,Success,CID996368,Auto,Devanahalli,Kadugodi,154,135,,,No,,213,Cash,16,4.2,3.8,
0.847916667,CNR9055951164,Success,CID852045,Prime SUV,Bellandur,Mysore Road,98,50,,,No,,389,Cash,11,3.2,3.5,
0.025,CNR4001295021,Success,CID292207,Auto,Tumkur Road,Whitefield,287,110,,,No,,301,UPI,15,3.1,3.2,
0.199305556,CNR5992604716,Success,CID241802,Prime Plus,Shivajinagar,BTM Layout,266,125,,,No,,409,Cash,49,3.5,3.7,
0.595833333,CNR2055030564,Success,CID128491,Prime Plus,Cox Town,Kadugodi,119,135,,,No,,555,UPI,34,4,4.5,
0.109722222,CNR2169559650,Success,CID534933,Auto,Jayanagar,Cox Town,210,100,,,Yes,Customer Demand,760,UPI,18,4.9,4.5,
0.203472222,CNR5850143777,Success,CID952434,Bike,MG Road,Hosur Road,161,40,,,No,,355,Cash,10,4.1,3.1,
0.702777778,CNR4454899928,Canceled by Customer,CID972325,Prime SUV,Majestic,Hennur,,,AC is Not working,,,,289,,0,,,
0.184027778,CNR6044469190,Success,CID722812,Prime Plus,Sarjapur Road,Hebbal,231,45,,,No,,117,Credit Card,6,3.4,3.8,
0.898611111,CNR8941244774,Success,CID348458,eBike,Sahakar Nagar,Bannerghatta Road,77,70,,,No,,316,Cash,38,5,4,
0.25,CNR9534222650,Canceled by Customer,CID575016,Auto,Richmond Town,Electronic City,,,Driver is not moving towards pickup location,,,,452,,0,,,
0.104166667,CNR2221577375,Canceled by Driver,CID730849,Mini,Tumkur Road,MG Road,,,,More than permitted people in there,,,820,,0,,,
0.640277778,CNR5620738445,Success,CID516470,Prime SUV,Devanahalli,Hebbal,105,130,,,No,,185,Cash,32,4.5,3.1,
0.674305556,CNR4287925213,Success,CID744782,Auto,Basavanagudi,Sarjapur Road,287,80,,,No,,839,UPI,18,4.3,3.9,
0.661111111,CNR9915944696,Canceled by Customer,CID790149,Prime Plus,Jayanagar,Bannerghatta Road,,,AC is Not working,,,,357,,0,,,
0.949305556,CNR9038889596,Success,CID757382,Prime SUV,Chamarajpet,Bannerghatta Road,133,110,,,No,,327,Cash,36,3.6,3.7,
0.391666667,CNR9013209895,Canceled by Driver,CID678137,Auto,Ulsoor,Rajajinagar,,,,Personal & Car related issue,,,396,,0,,,
0.043055556,CNR1137203739,Success,CID441285,eBike,BTM Layout,Kammanahalli,42,25,,,No,,426,UPI,8,3.7,4.7,
0.01875,CNR9048025511,Success,CID940913,Prime SUV,Hulimavu,Padmanabhanagar,280,95,,,No,,661,Cash,14,4.6,3.2,
0.870833333,CNR2413380100,Canceled by Customer,CID276980,Prime Plus,Varthur,RT Nagar,,,Driver asked to cancel,,,,619,,0,,,
0.779861111,CNR3283888314,Driver Not Found,CID836582,Prime Sedan,Jayanagar,Electronic City,,,,,,,184,,0,,,
0.986805556,CNR4870759138,Success,CID612448,Auto,BTM Layout,Sarjapur Road,63,100,,,No,,604,Cash,16,4.8,3.6,
0.361111111,CNR9574365096,Success,CID989054,Prime Sedan,Banashankari,Kadugodi,35,25,,,No,,2333,UPI,23,3,3.9,
0.851388889,CNR4918280677,Driver Not Found,CID229064,Prime Sedan,Marathahalli,Banashankari,,,,,,,176,,0,,,
0.381944444,CNR9840599048,Success,CID767562,Mini,Yeshwanthpur,RT Nagar,210,50,,,No,,464,UPI,12,4.4,3.9,
0.197222222,CNR5168755954,Success,CID941533,Auto,Cox Town,Kengeri,49,80,,,No,,286,Cash,12,3.7,4.3,
0.474305556,CNR1558587936,Driver Not Found,CID806473,Mini,MG Road,Jayanagar,,,,,,,217,,0,,,
0.364583333,CNR9291782057,Canceled by Driver,CID236790,eBike,BTM Layout,Hulimavu,,,,Personal & Car related issue,,,1762,,0,,,
0.970833333,CNR6384000900,Canceled by Customer,CID183393,Prime Sedan,Sarjapur Road,Vijayanagar,,,Wrong Address,,,,382,,0,,,
0.663194444,CNR8607774773,Canceled by Driver,CID226935,Prime Plus,Kengeri,RT Nagar,,,,Customer was coughing/sick,,,141,,0,,,
0.409027778,CNR5275953890,Driver Not Found,CID409280,Mini,Peenya,Majestic,,,,,,,2720,,0,,,
0.345138889,CNR1070278505,Success,CID564698,Prime Plus,Tumkur Road,Kadugodi,112,60,,,No,,371,Cash,43,4,3.2,
0.455555556,CNR9053616195,Success,CID997945,Auto,Mysore Road,Koramangala,231,105,,,No,,130,UPI,11,4.3,4.3,
0.51875,CNR3121675473,Success,CID544271,Prime Sedan,Electronic City,Jayanagar,301,145,,,No,,190,Cash,37,3.9,4.4,
0.821527778,CNR9021997521,Driver Not Found,CID729251,Auto,Indiranagar,Magadi Road,,,,,,,270,,0,,,
0.708333333,CNR2346546694,Success,CID156951,Auto,Magadi Road,MG Road,35,55,,,No,,2632,Cash,10,4.1,4.6,
0.083333333,CNR7872750350,Driver Not Found,CID166707,Prime SUV,Ramamurthy Nagar,Ramamurthy Nagar,,,,,,,407,,0,,,
0.765277778,CNR3052613043,Success,CID634311,Auto,HSR Layout,RT Nagar,49,75,,,No,,459,Cash,1,3.5,3.7,
0.764583333,CNR9714132894,Success,CID329193,Prime Plus,Shivajinagar,RT Nagar,252,110,,,No,,474,UPI,46,4.7,4.3,
0.001388889,CNR7173736967,Canceled by Customer,CID876143,Prime SUV,Nagarbhavi,Bellandur,,,AC is Not working,,,,280,,0,,,
0.396527778,CNR7418923013,Success,CID960240,Prime Plus,Yeshwanthpur,Mysore Road,63,120,,,No,,649,UPI,19,3,4.3,
0.577777778,CNR9766360557,Canceled by Driver,CID824405,Prime Plus,Kammanahalli,Hennur,,,,Customer related issue,,,1648,,0,,,
0.922222222,CNR6950899050,Success,CID207085,Prime Plus,Kadugodi,Malleshwaram,308,75,,,No,,257,Cash,23,4.3,4.5,
0.584027778,CNR9718321676,Driver Not Found,CID779587,Mini,Devanahalli,Kadugodi,,,,,,,177,,0,,,
0.56875,CNR4848440972,Canceled by Customer,CID293528,Bike,Whitefield,BTM Layout,,,Driver is not moving towards pickup location,,,,1599,,0,,,
0.880555556,CNR9792857598,Canceled by Driver,CID860533,eBike,Kammanahalli,HSR Layout,,,,More than permitted people in there,,,884,,0,,,
0.985416667,CNR6364083080,Success,CID613170,eBike,Koramangala,Langford Town,238,40,,,No,,1087,Cash,27,4.3,4.6,
0.855555556,CNR4132114126,Success,CID727658,Prime Plus,Ulsoor,Marathahalli,105,140,,,No,,1058,Cash,23,4.1,4.6,
0.15625,CNR2594649356,Driver Not Found,CID988044,Prime Sedan,Vijayanagar,Majestic,,,,,,,349,,0,,,
0.633333333,CNR7718204224,Canceled by Customer,CID145915,Prime Sedan,Ulsoor,Cox Town,,,Driver asked to cancel,,,,273,,0,,,
0.079861111,CNR9884288938,Canceled by Driver,CID954511,Mini,KR Puram,Sahakar Nagar,,,,Customer was coughing/sick,,,819,,0,,,
0.793055556,CNR5695161177,Success,CID515244,Bike,Whitefield,Kadugodi,56,105,,,No,,481,Cash,13,3.7,4.7,
0.865277778,CNR7868829140,Success,CID233386,Mini,Kammanahalli,Jayanagar,105,105,,,No,,1134,Credit Card,19,3.4,3.7,
0.979166667,CNR7650472214,Success,CID821265,Auto,BTM Layout,Cox Town,168,40,,,No,,395,UPI,2,4.6,3.6,
0.824305556,CNR4690250276,Success,CID581071,Prime SUV,MG Road,Bannerghatta Road,210,60,,,No,,299,Cash,39,4,4.4,
0.673611111,CNR3375761138,Driver Not Found,CID347284,Prime Plus,Bellandur,Majestic,,,,,,,402,,0,,,
0.725694444,CNR9481116440,Canceled by Driver,CID111139,Bike,Yelahanka,RT Nagar,,,,Customer was coughing/sick,,,473,,0,,,
0.159722222,CNR1206581017,Success,CID574550,Mini,Rajajinagar,Yelahanka,154,140,,,No,,140,Cash,29,4.2,3.6,
0.984722222,CNR4312763444,Success,CID211216,Prime Plus,Bellandur,Varthur,112,90,,,No,,193,Cash,45,4.9,3.3,
0.138194444,CNR1340571019,Success,CID160873,eBike,Vijayanagar,Majestic,147,115,,,No,,463,UPI,46,3.7,3.2,
0.85625,CNR6878633136,Success,CID435898,Bike,Whitefield,Kadugodi,56,105,,,No,,227,Cash,10,4.5,3.2,
0.305555556,CNR8389880405,Success,CID679884,eBike,Yelahanka,Hosur Road,280,100,,,No,,235,Cash,49,3.2,4.2,
0.554861111,CNR3443143842,Success,CID620200,Prime SUV,Vijayanagar,RT Nagar,119,145,,,No,,295,Cash,2,3.5,4,
0.621527778,CNR5284402721,Canceled by Driver,CID555275,Auto,Chamarajpet,Rajarajeshwari Nagar,,,,Personal & Car related issue,,,135,,0,,,
0.679166667,CNR8736272853,Success,CID947890,Auto,BTM Layout,JP Nagar,301,145,,,No,,635,UPI,13,3.9,3.8,
0.325,CNR2586256618,Success,CID496185,Auto,Frazer Town,Rajajinagar,259,25,,,No,,155,Cash,10,4.7,3.1,
0.21875,CNR8718237542,Success,CID387617,Prime Plus,Nagarbhavi,Hulimavu,84,35,,,No,,1676,UPI,13,4.2,4.8,
0.26875,CNR6451620987,Driver Not Found,CID611238,Bike,Hebbal,Whitefield,,,,,,,230,,0,,,
0.804166667,CNR4349498244,Success,CID176493,Auto,BTM Layout,Marathahalli,196,70,,,No,,2972,Cash,18,3.7,4,
0.710416667,CNR7413141901,Success,CID714101,Bike,Banashankari,Rajajinagar,77,110,,,No,,229,Cash,31,4.3,4.7,
0.966666667,CNR7230620698,Success,CID465729,Auto,Shantinagar,Sahakar Nagar,224,135,,,No,,1997,UPI,10,4,4.3,
0.1,CNR3717431082,Success,CID144787,Prime Sedan,Magadi Road,Vijayanagar,231,105,,,No,,1989,UPI,10,3.7,3.9,
0.213194444,CNR1119886411,Driver Not Found,CID614002,Prime Plus,Rajarajeshwari Nagar,Peenya,,,,,,,449,,0,,,
0.236805556,CNR8681622859,Driver Not Found,CID751314,Mini,Shantinagar,Shantinagar,,,,,,,158,,0,,,
0.060416667,CNR7162209765,Success,CID101544,Prime Plus,Frazer Town,Hebbal,161,25,,,No,,240,UPI,42,3.7,4.4,
0.869444444,CNR6109622128,Driver Not Found,CID364492,Prime Sedan,Vijayanagar,Malleshwaram,,,,,,,144,,0,,,
0.467361111,CNR4421994853,Canceled by Driver,CID143782,Auto,Padmanabhanagar,Hebbal,,,,Personal & Car related issue,,,364,,0,,,
0.024305556,CNR1925768452,Driver Not Found,CID704829,Auto,Padmanabhanagar,Electronic City,,,,,,,355,,0,,,
0.234722222,CNR8115262014,Success,CID305697,Auto,Bellandur,Jayanagar,245,145,,,No,,562,Credit Card,15,3.5,3.8,
0.284027778,CNR7823516770,Canceled by Driver,CID188003,Prime Plus,Ramamurthy Nagar,Ulsoor,,,,More than permitted people in there,,,804,,0,,,
0.990277778,CNR3058067820,Canceled by Driver,CID817628,Mini,Sarjapur Road,Kammanahalli,,,,Customer related issue,,,152,,0,,,
0.934722222,CNR4333147707,Canceled by Driver,CID404369,Prime Plus,HSR Layout,Peenya,,,,More than permitted people in there,,,804,,0,,,
0.85,CNR8641512493,Success,CID304875,Bike,Shivajinagar,Peenya,266,135,,,No,,408,Cash,4,3.9,3.1,
0.803472222,CNR7546460644,Success,CID983643,Prime SUV,Yeshwanthpur,Majestic,105,80,,,No,,474,UPI,27,3,4.3,
0.721527778,CNR8208143819,Canceled by Driver,CID194959,Auto,Chamarajpet,Rajajinagar,,,,Customer related issue,,,226,,0,,,
0.064583333,CNR3158442253,Canceled by Customer,CID846638,Auto,Ramamurthy Nagar,Magadi Road,,,Wrong Address,,,,350,,0,,,
0.227083333,CNR1865369186,Success,CID638268,Prime Plus,Mysore Road,Koramangala,154,25,,,No,,332,Cash,19,4.1,3.9,
0.521527778,CNR6369935063,Canceled by Driver,CID307065,Prime Sedan,Rajajinagar,Marathahalli,,,,Customer related issue,,,991,,0,,,
0.333333333,CNR6302101502,Success,CID280152,Bike,Yeshwanthpur,Majestic,119,105,,,No,,253,Cash,21,3.4,3.1,
0.816666667,CNR8210949729,Success,CID681185,Bike,Kammanahalli,BTM Layout,210,130,,,No,,499,Cash,25,4.9,4.1,
0.258333333,CNR5069047408,Canceled by Driver,CID141181,Auto,Jayanagar,Majestic,,,,Personal & Car related issue,,,441,,0,,,
0.66875,CNR2162091754,Success,CID788775,Mini,Magadi Road,BTM Layout,84,65,,,No,,492,UPI,48,4.1,4.7,
0.509722222,CNR7922694663,Driver Not Found,CID774019,Prime Plus,Indiranagar,Sarjapur Road,,,,,,,651,,0,,,
0.069444444,CNR2463579135,Driver Not Found,CID493481,Bike,Vijayanagar,Marathahalli,,,,,,,142,,0,,,
0.470833333,CNR3005238846,Canceled by Customer,CID906587,Bike,Tumkur Road,Vijayanagar,,,AC is Not working,,,,688,,0,,,
0.925,CNR2618079867,Canceled by Customer,CID993822,Prime Sedan,Shantinagar,Chickpet,,,Change of plans,,,,419,,0,,,
0.965277778,CNR1823340719,Success,CID500946,Auto,Indiranagar,Kammanahalli,301,110,,,No,,118,UPI,4,4,4.1,
0.152777778,CNR6403385683,Canceled by Customer,CID497942,Bike,Peenya,Sarjapur Road,,,Change of plans,,,,773,,0,,,
0.398611111,CNR7814938683,Driver Not Found,CID372236,Prime Plus,RT Nagar,Kadugodi,,,,,,,327,,0,,,
0.53125,CNR1712617455,Success,CID621187,Prime Sedan,Hebbal,Vijayanagar,91,90,,,No,,2014,UPI,14,4.6,3.5,
0.657638889,CNR8920430538,Success,CID146801,Auto,Langford Town,Majestic,224,55,,,No,,389,Cash,19,4.1,4.9,
0.779166667,CNR4144729650,Success,CID882238,eBike,RT Nagar,Indiranagar,133,80,,,No,,399,Cash,16,3.4,3.2,
0.479166667,CNR8293602916,Canceled by Customer,CID330543,Mini,Hosur Road,Bellandur,,,Driver is not moving towards pickup location,,,,727,,0,,,
0.19375,CNR7353679246,Success,CID262588,Prime Sedan,MG Road,Tumkur Road,266,100,,,No,,121,UPI,31,3.9,4.2,
0.636111111,CNR1706788157,Success,CID232373,Auto,Padmanabhanagar,Basavanagudi,245,95,,,No,,265,Cash,1,4.5,4.5,
0.984027778,CNR9729764088,Success,CID836674,Prime SUV,Shivajinagar,Varthur,182,105,,,No,,223,Cash,26,3.4,3.8,
0.341666667,CNR4857234799,Canceled by Driver,CID667125,Auto,Indiranagar,Nagarbhavi,,,,More than permitted people in there,,,522,,0,,,
0.097222222,CNR4214533446,Success,CID827077,Prime Sedan,Kammanahalli,Kadugodi,91,145,,,No,,131,Cash,44,4.2,4.2,
0.864583333,CNR4890691509,Canceled by Customer,CID697811,Mini,Sahakar Nagar,Padmanabhanagar,,,Driver is not moving towards pickup location,,,,1302,,0,,,
0.179166667,CNR6901751755,Canceled by Driver,CID556928,Prime Sedan,Bellandur,Langford Town,,,,Customer related issue,,,454,,0,,,
0.55625,CNR5205634299,Success,CID141631,Auto,Langford Town,Sarjapur Road,77,115,,,No,,330,UPI,19,4.4,4.5,
0.729166667,CNR6590762339,Success,CID883008,eBike,Malleshwaram,Chamarajpet,63,25,,,No,,293,Cash,24,3.8,3.1,
0.790277778,CNR9674154203,Driver Not Found,CID411848,Bike,Sahakar Nagar,MG Road,,,,,,,132,,0,,,
0.296527778,CNR2392401040,Canceled by Customer,CID889976,eBike,Richmond Town,Vijayanagar,,,Driver is not moving towards pickup location,,,,357,,0,,,
0.14375,CNR3227543701,Success,CID565080,Mini,Ramamurthy Nagar,Ulsoor,280,125,,,No,,685,Cash,20,3.5,3.2,
0.052777778,CNR7913744835,Driver Not Found,CID174810,Auto,Chickpet,Majestic,,,,,,,447,,0,,,
0.458333333,CNR8250194343,Canceled by Driver,CID966843,Prime Plus,Malleshwaram,Varthur,,,,Personal & Car related issue,,,569,,0,,,
0.944444444,CNR8196586408,Success,CID503641,eBike,Ulsoor,Devanahalli,161,30,,,No,,616,Cash,6,4.7,5,
0.815972222,CNR8214388305,Canceled by Driver,CID848481,eBike,Chickpet,Yelahanka,,,,Personal & Car related issue,,,2897,,0,,,
0.604166667,CNR3723057445,Canceled by Customer,CID628888,Prime SUV,Basavanagudi,Tumkur Road,,,Driver asked to cancel,,,,485,,0,,,
0.5875,CNR5545242025,Success,CID800589,Prime SUV,Majestic,Malleshwaram,56,35,,,No,,368,Credit Card,20,3.3,3.9,
0.744444444,CNR2742896161,Success,CID364339,eBike,Rajajinagar,Sahakar Nagar,210,125,,,No,,624,Cash,27,3.3,4.7,
0.709722222,CNR7179865067,Canceled by Driver,CID623335,Prime SUV,Indiranagar,Kammanahalli,,,,Personal & Car related issue,,,170,,0,,,
0.04375,CNR3243529045,Success,CID502480,Mini,Padmanabhanagar,Vijayanagar,70,100,,,No,,385,Cash,6,4.7,3.9,
0.108333333,CNR6936928908,Success,CID189183,Mini,Hulimavu,Cox Town,294,145,,,No,,460,Cash,19,3.7,4,
0.321527778,CNR7849718347,Success,CID331377,Bike,BTM Layout,Sarjapur Road,63,90,,,No,,161,UPI,29,4.7,4.7,
0.878472222,CNR7890296921,Success,CID551366,Prime Plus,Bannerghatta Road,Kadugodi,301,25,,,No,,907,Cash,21,4.3,4.3,
0.714583333,CNR2863585871,Canceled by Driver,CID926940,Prime Sedan,Frazer Town,Chamarajpet,,,,More than permitted people in there,,,754,,0,,,
0.181944444,CNR5020328609,Success,CID256717,Auto,Mysore Road,Banashankari,112,140,,,No,,443,Cash,7,4,3.3,
0.493055556,CNR6073374236,Success,CID278418,Prime Sedan,Bannerghatta Road,Kengeri,63,145,,,No,,558,UPI,2,4.4,3.3,
0.825694444,CNR3706067948,Canceled by Customer,CID690976,Prime SUV,Hebbal,Ramamurthy Nagar,,,Driver asked to cancel,,,,126,,0,,,
0.624305556,CNR7617825566,Success,CID726170,Prime SUV,Hebbal,Yeshwanthpur,196,25,,,No,,267,Cash,36,4.6,3.2,
0.013888889,CNR5229950762,Canceled by Driver,CID757709,Mini,Ramamurthy Nagar,Rajajinagar,,,,Personal & Car related issue,,,882,,0,,,
0.503472222,CNR2959210819,Canceled by Customer,CID466453,Auto,Chamarajpet,Sarjapur Road,,,Driver is not moving towards pickup location,,,,192,,0,,,
0.68125,CNR4151362962,Success,CID659005,Prime Sedan,Sarjapur Road,Devanahalli,294,110,,,Yes,Vehicle Breakdown,104,Cash,34,4.6,3.3,
0.479861111,CNR6975711167,Success,CID384952,Bike,Electronic City,Banashankari,35,135,,,No,,2959,Cash,49,4,3.2,
0.860416667,CNR6291097394,Success,CID654252,Prime Sedan,Hosur Road,Mysore Road,287,25,,,No,,934,UPI,7,4.7,3.8,
0.594444444,CNR4999358510,Success,CID183599,Auto,Bannerghatta Road,Shantinagar,175,90,,,No,,1205,Cash,6,4,3.9,
0.691666667,CNR5679157395,Success,CID695667,Prime SUV,Majestic,Hebbal,182,40,,,No,,433,UPI,8,3.9,4.4,
0.644444444,CNR1939110893,Success,CID568820,Prime SUV,Sarjapur Road,Indiranagar,70,115,,,No,,921,UPI,22,3.4,4.9,
0.236111111,CNR1349213662,Success,CID693769,Auto,Yeshwanthpur,Whitefield,210,135,,,No,,344,Cash,15,3.6,4.7,
0.286111111,CNR7058285881,Success,CID180604,Prime Plus,Frazer Town,Whitefield,168,145,,,No,,375,Cash,13,4,3.1,
0.558333333,CNR1721938125,Canceled by Driver,CID151690,Auto,Sahakar Nagar,Malleshwaram,,,,Customer related issue,,,172,,0,,,
0.125,CNR5513446260,Success,CID583465,Mini,Koramangala,Ulsoor,252,40,,,No,,519,UPI,32,3.2,4.8,
0.920138889,CNR5054900051,Success,CID462068,Auto,HSR Layout,Hulimavu,35,25,,,No,,106,Cash,16,3.1,3.9,
0.852083333,CNR3775922700,Canceled by Driver,CID183928,eBike,Mysore Road,Hebbal,,,,Customer related issue,,,122,,0,,,
0.602083333,CNR6878689002,Success,CID973538,Auto,Rajarajeshwari Nagar,Hebbal,140,60,,,No,,226,Cash,11,4,3.3,
0.304861111,CNR9260570071,Driver Not Found,CID681362,eBike,HSR Layout,Kammanahalli,,,,,,,1447,,0,,,
0.568055556,CNR1057603341,Success,CID710308,Auto,Devanahalli,Hennur,84,110,,,No,,210,UPI,7,3.5,3.9,
0.184722222,CNR8469609801,Canceled by Driver,CID840583,Bike,Ramamurthy Nagar,Yeshwanthpur,,,,Personal & Car related issue,,,2914,,0,,,
0.849305556,CNR5096653518,Success,CID300221,Bike,Kengeri,Bellandur,35,50,,,No,,233,Cash,49,3.5,3.3,
0.511111111,CNR7713197366,Success,CID115196,Prime SUV,MG Road,RT Nagar,70,65,,,No,,307,UPI,15,4.6,4.6,
0.173611111,CNR2527895867,Success,CID963545,eBike,Whitefield,Vijayanagar,273,65,,,No,,163,Credit Card,49,4.2,3.6,
0.676388889,CNR3429234161,Success,CID232965,Auto,Hennur,Rajarajeshwari Nagar,147,120,,,No,,125,Cash,12,3.1,3.8,
0.527777778,CNR1055750005,Driver Not Found,CID336114,Bike,Devanahalli,Jayanagar,,,,,,,285,,0,,,
0.686805556,CNR7633615180,Canceled by Driver,CID226856,Auto,Rajarajeshwari Nagar,Langford Town,,,,Customer was coughing/sick,,,320,,0,,,
0.834722222,CNR9783164551,Canceled by Driver,CID893154,Prime SUV,Nagarbhavi,MG Road,,,,Customer related issue,,,268,,0,,,
0.049305556,CNR1463245086,Success,CID515575,Auto,Varthur,Hosur Road,98,120,,,No,,166,Cash,12,4.7,4.5,
0.848611111,CNR5576505999,Success,CID247244,Prime SUV,Sarjapur Road,Ramamurthy Nagar,196,35,,,No,,304,UPI,42,4.3,3.3,
0.608333333,CNR6448570562,Success,CID239196,Auto,Majestic,Peenya,91,45,,,No,,211,UPI,5,4.2,3.9,
0.193055556,CNR3555437259,Driver Not Found,CID246544,Prime SUV,Majestic,Koramangala,,,,,,,218,,0,,,
0.996527778,CNR9501656105,Success,CID630533,Auto,Nagarbhavi,HSR Layout,154,25,,,No,,554,Cash,14,3.4,3.1,
0.075694444,CNR5610688312,Driver Not Found,CID831009,Prime SUV,Kammanahalli,Bellandur,,,,,,,2755,,0,,,
0.6625,CNR5547698113,Success,CID811231,Prime Plus,MG Road,Whitefield,175,60,,,No,,831,Cash,10,3.3,4.5,
0.48125,CNR6227763125,Driver Not Found,CID888883,Bike,Langford Town,Richmond Town,,,,,,,195,,0,,,
0.264583333,CNR9895887673,Success,CID759931,Prime Sedan,Malleshwaram,Hebbal,77,55,,,No,,2167,Cash,6,4.4,3.8,
0.433333333,CNR4928182018,Canceled by Driver,CID919969,Prime Sedan,Yeshwanthpur,Hulimavu,,,,Personal & Car related issue,,,512,,0,,,
0.454166667,CNR4876684089,Success,CID543568,Bike,Electronic City,Nagarbhavi,49,50,,,No,,431,Cash,23,4,3.6,
0.678472222,CNR1490750220,Canceled by Driver,CID983943,Prime Plus,RT Nagar,Hennur,,,,Customer was coughing/sick,,,250,,0,,,
0.507638889,CNR1653140972,Canceled by Customer,CID797747,Mini,Kengeri,Vijayanagar,,,Driver is not moving towards pickup location,,,,292,,0,,,
0.972916667,CNR9209421238,Canceled by Customer,CID218504,Prime Plus,Tumkur Road,Majestic,,,Driver is not moving towards pickup location,,,,200,,0,,,
0.444444444,CNR4592321965,Canceled by Driver,CID828063,Bike,Bellandur,Whitefield,,,,More than permitted people in there,,,165,,0,,,
0.363888889,CNR4533288786,Success,CID475843,Prime Sedan,Tumkur Road,KR Puram,238,70,,,No,,497,UPI,43,3.8,4.2,
0.24375,CNR6287078401,Success,CID970876,Prime Plus,Bannerghatta Road,BTM Layout,35,55,,,No,,441,Cash,25,3.6,4.4,
0.477083333,CNR1620238016,Success,CID726658,Prime Plus,Malleshwaram,Varthur,224,125,,,No,,285,Cash,45,3.4,4.2,
0.486805556,CNR1802478934,Success,CID304784,Bike,Yeshwanthpur,Varthur,217,35,,,No,,245,UPI,41,3.6,3.4,
0.242361111,CNR5444032091,Success,CID160093,Prime SUV,HSR Layout,Hennur,175,140,,,No,,196,Cash,26,4.2,3.6,
0.008333333,CNR2565337051,Canceled by Driver,CID629737,eBike,Sahakar Nagar,Langford Town,,,,More than permitted people in there,,,493,,0,,,
0.540972222,CNR2347503147,Canceled by Customer,CID762394,Auto,Hosur Road,JP Nagar,,,AC is Not working,,,,304,,0,,,
0.589583333,CNR4047703442,Success,CID551655,Bike,Varthur,BTM Layout,140,125,,,No,,264,Cash,5,4.1,4.3,
0.675694444,CNR9420282397,Success,CID391458,Bike,Yelahanka,Tumkur Road,266,130,,,No,,1491,UPI,19,4.2,4.5,
0.582638889,CNR1631802029,Canceled by Customer,CID510433,eBike,Chickpet,Mysore Road,,,AC is Not working,,,,261,,0,,,
0.789583333,CNR1928120063,Canceled by Driver,CID876888,Prime Plus,Kadugodi,Yelahanka,,,,Personal & Car related issue,,,126,,0,,,
0.517361111,CNR1051974261,Success,CID132264,Bike,Jayanagar,Malleshwaram,84,25,,,No,,334,UPI,36,4.6,3.6,
0.263194444,CNR6765539373,Success,CID332401,eBike,Banashankari,Kadugodi,238,145,,,No,,255,Cash,30,3.8,3.9,
0.590277778,CNR9850054116,Canceled by Driver,CID875491,Prime Plus,MG Road,Varthur,,,,Personal & Car related issue,,,2151,,0,,,
0.461111111,CNR5904853433,Canceled by Driver,CID833100,Bike,Hosur Road,Shivajinagar,,,,Personal & Car related issue,,,399,,0,,,
0.139583333,CNR3990932464,Success,CID639426,Prime SUV,Yelahanka,HSR Layout,84,50,,,No,,672,UPI,42,4.2,3.8,
0.15,CNR5756643151,Success,CID382120,Bike,Peenya,Nagarbhavi,147,85,,,No,,137,Cash,40,3.3,3.6,
0.541666667,CNR3994853879,Success,CID298000,Auto,Basavanagudi,Langford Town,252,65,,,No,,2533,UPI,13,3.4,4.9,
0.995138889,CNR9798647446,Canceled by Driver,CID538283,Mini,Electronic City,RT Nagar,,,,Personal & Car related issue,,,385,,0,,,
0.171527778,CNR2896911803,Canceled by Driver,CID675353,Prime Plus,Tumkur Road,Jayanagar,,,,Customer related issue,,,259,,0,,,
0.727083333,CNR1792271245,Success,CID812863,Prime Plus,Kengeri,Yeshwanthpur,224,110,,,No,,176,Cash,22,3.6,4.8,
0.020833333,CNR2446147454,Success,CID912887,Prime SUV,Magadi Road,Chamarajpet,126,125,,,No,,256,Cash,4,4.1,3.5,
0.460416667,CNR6465071206,Success,CID307773,eBike,Ulsoor,Marathahalli,91,75,,,No,,166,UPI,46,3,3.9,
0.616666667,CNR1659728933,Success,CID993023,eBike,Indiranagar,Shantinagar,224,110,,,No,,351,Cash,36,4,3.5,
0.383333333,CNR3716461813,Success,CID852322,Prime Sedan,Frazer Town,Banashankari,189,45,,,No,,470,UPI,10,3.6,4.7,
0.149305556,CNR8610164424,Success,CID738568,Prime Plus,Vijayanagar,Rajarajeshwari Nagar,35,95,,,No,,749,Credit Card,18,5,4.9,
0.40625,CNR7877434148,Success,CID587900,Prime SUV,Cox Town,JP Nagar,35,110,,,No,,790,Cash,32,4,3.6,
